old_entrez_gene_id	new_entrez_gene_id	date
100509010	266722	20110104
100509016	90378	20110803
100509019	100287498	20110803
100509020	100507160	20110803
100509022	441722	20110803
100509026	100287651	20110803
100509030	100506790	20110803
100509032	84146	20110803
100509038	100506474	20110803
100509040	730092	20110803
100509045	646457	20110803
100509048	100506428	20110803
100509049	100506338	20110803
100509051	100505505	20110803
100509052	100506393	20110803
100509053	442388	20110803
100509054	8225	20101228
100509060	100505989	20110803
100509063	643253	20110803
100509065	100505929	20101118
100509066	100506742	20110211
100509074	100507651	20110520
100509081	100289144	20110803
100509088	100505549	20110629
100509092	100507606	20110803
100509094	100506451	20110803
100509095	100507589	20110225
100509100	654433	20120413
100509102	144535	20110803
100509103	100506983	20110803
100509104	100506914	20110803
100509111	100505794	20110803
100509113	100505957	20110803
100509122	100287605	20120726
100509124	100289283	20110803
100509128	100507228	20110803
100509130	348110	20110803
100509137	100289211	20110803
100509141	100507627	20110628
100509149	100506276	20110803
100509150	100506837	20110803
100509155	100507380	20110803
100509164	100506834	20110803
100509169	100129604	20110803
100509171	100506122	20110803
100509176	100288185	20110803
100509177	100507143	20110803
100509178	100287505	20110803
100509180	100506558	20110803
100509181	100506897	20110803
100509182	100506882	20110803
100509187	100506963	20110525
100509189	100507351	20110803
100509192	100505657	20110803
100509195	101927468	20140206
100509197	399940	20101127
100509198	100128340	20110803
100509200	100506787	20110803
100509206	399940	20110803
100509207	100505702	20110526
100509208	353511	20101127
100509212	100506484	20110803
100509215	100507006	20110803
100509217	100506526	20110803
100509218	100507547	20110803
100509219	26036	20110803
100509220	100287663	20110803
100509221	100507118	20110803
100509223	100507378	20110803
100509231	728715	20101214
100509232	100288964	20110803
100509233	100507278	20110803
100509234	342541	20110803
100509241	100505704	20110803
100509248	169044	20101123
100509259	100505974	20110803
100509260	100507077	20110803
100509261	100506196	20110803
100509262	100129457	20110803
100509264	644157	20110803
100509270	100506730	20110803
100509271	100506165	20110803
100509276	84443	20110803
100509278	100506124	20110803
100509279	100506769	20110803
100509280	100507032	20110803
100509288	728715	20101214
100509290	653645	20140221
100509297	100505659	20110803
100509301	3126	20110803
100509305	100507027	20110803
100509315	101060542	20130816
100509320	102724231	20110803
100509321	100507417	20110803
100509323	4671	20120726
100509332	100506689	20110803
100509337	100505776	20110526
100509341	100506899	20110803
100509343	100506913	20110803
100509344	100289470	20101208
100509345	374819	20110803
100509349	100288711	20110803
100509354	392536	20110803
100509355	100506128	20110803
100509356	100506384	20110803
100509365	100505964	20110803
100509366	100505565	20110803
100509368	399939	20110803
100509380	100506255	20110803
100509381	100420679	20110217
100509382	56604	20110803
100509383	100505739	20110803
100509387	728763	20110803
100509388	100507058	20110803
100509389	100288343	20110803
100509390	100505985	20110803
100509395	100505817	20110601
100509397	100505485	20110803
100509400	100505760	20110803
100509404	728855	20110803
100509406	100506291	20110803
100509407	100507444	20101110
100509412	100506054	20110803
100509419	100289097	20110803
100509421	100288911	20110803
100509426	100506801	20110803
100509427	100507282	20110803
100509428	100288385	20110803
100509434	105369296	20110803
100509435	392539	20110803
100509439	100506449	20110803
100509444	100505746	20110526
100509447	105375380	20110803
100509451	100507133	20110803
100509458	729966	20110803
100509460	100289104	20110803
100509461	100506422	20110803
100509466	373856	20101127
100509469	100507031	20110803
100509473	728597	20110803
100509475	100506870	20110803
100509476	138151	20110525
100509483	100505619	20110520
100509491	56940	20110803
100509496	246731	20110803
100509497	100289379	20110803
100509513	645202	20110803
100509514	100506307	20110803
100509522	4584	20110803
100509526	100507584	20110803
100509530	100507579	20110803
100509540	9677	20110803
100509541	26628	20140515
100509542	401261	20130816
100509543	100289484	20110803
100509552	100507161	20110803
100509560	100507662	20110803
100509561	100506910	20110803
100509575	280657	20120503
100509577	100507633	20110803
100509578	100506927	20110803
100509582	3126	20120726
100509583	100289363	20110803
100509584	400867	20120726
100509586	100507528	20110803
100509587	100506601	20110630
100509588	100506447	20110803
100509597	100505992	20110803
100509598	644994	20110803
100509599	100505730	20110803
100509607	3130	20120726
100509611	100288136	20110803
100509612	2558	20110803
100509626	100507490	20110803
100509628	100506647	20110803
100509629	100507672	20110803
100509630	100506919	20110803
100509631	100653160	20110803
100509637	100507575	20110803
100509647	4731	20101208
100509648	442028	20101127
100509655	440132	20110803
100509656	23245	20101209
100509661	728361	20110803
100509662	728450	20110803
100509672	6300	20110803
100509677	389873	20110803
100509678	541465	20110803
100509682	644924	20110803
100509687	100133312	20110803
100509695	100506495	20110803
100509698	4731	20101208
100509700	100506817	20110803
100509708	100507056	20110803
100509717	339983	20101201
100509718	645513	20101208
100509719	101929425	20110803
100509720	100506832	20110803
100509723	100505703	20110803
100509731	100506487	20110803
100509732	100507267	20110510
100509733	100505996	20110803
100509734	100506792	20110803
100509735	100506618	20110623
100509743	100288801	20110803
100509745	100287049	20101127
100509746	100506274	20110803
100509749	23015	20110803
100509751	100288560	20120726
100509752	574432	20110803
100509755	100507101	20110803
100509761	100507229	20110803
100509762	100505735	20110803
100509763	100131373	20120726
100509767	100288822	20110803
100509777	100506890	20110803
100509778	440944	20110614
100509779	100506639	20110630
100509784	100505633	20110803
100509786	100505561	20110803
100509787	100506400	20110803
100509790	653333	20110803
100509797	100287991	20110803
100509806	100288831	20110803
100509807	100507510	20110803
100509811	100129924	20101208
100509813	100505906	20110803
100509822	400743	20110803
100509825	100507325	20110803
100509833	101927416	20110803
100509837	100506006	20110803
100509842	100506687	20110803
100509844	100506700	20110803
100509854	645513	20101208
100509855	100506851	20101209
100509856	100507288	20110803
100509861	100128998	20140206
100509862	100507582	20110803
100509863	100505737	20110803
100509864	644623	20110803
100509865	100506580	20110803
100509872	100507311	20110803
100509873	100287954	20110803
100509882	400986	20101127
100509884	100507322	20110803
100509885	100533695	20110803
100509886	100505938	20110803
100509892	100506749	20110803
100509893	100506207	20110803
100509898	100505853	20110803
100509900	100505785	20110803
100509910	391504	20110803
100509924	149465	20110803
100509940	100505641	20110803
100509947	100129924	20101208
100509949	100287791	20110803
100509950	100288963	20110803
100509951	100506624	20110803
100509956	100132288	20110803
100509962	100505995	20101111
100509968	100862680	20120726
100509969	100506576	20110803
100509989	647166	20110803
100509993	100287792	20110803
100509994	4584	20101127
100509995	100287663	20110803
100509998	441273	20110803
100510000	100509105	20110803
100510005	100421829	20110803
100510008	100507615	20110803
100510010	100505688	20110803
100510013	100505767	20110803
100510014	100506534	20110803
100510015	100506585	20110803
100510018	340260	20110803
100510019	401357	20110803
100510062	84443	20110624
100510068	643752	20101216
100510088	984	20101208
100510104	100129924	20101208
100510111	9625	20101208
100510119	9625	20101208
100510121	9625	20101208
100510146	728417	20101127
100510174	9625	20101208
100510176	100506564	20101127
100510187	100506742	20110211
100510190	100506579	20110630
100510207	100505620	20110623
100510212	3115	20101111
100510313	64499	20101215
100510314	100510451	20101215
100510338	59307	20101215
100510349	653441	20101215
100510355	100510377	20101208
100510381	100290215	20101208
100510396	644192	20101127
100510403	283768	20101208
100510477	501	20101209
100510486	4583	20101214
100510510	653441	20101215
100510526	501	20101209
100510549	100505746	20110526
100510550	8225	20101228
100510565	8225	20101228
100510609	100509927	20110622
100510632	100510614	20101208
100510662	63976	20101209
100510685	100287146	20101110
100510686	1590	20101110
100510689	3119	20110728
100510690	100129192	20101111
100510691	100131533	20101209
100510693	645965	20101209
100510698	158345	20101209
100510702	100510707	20110803
100510703	389768	20101209
100510708	1624	20101209
100510711	4581	20101209
100510712	4581	20101209
100510714	100131947	20101209
100510715	100131328	20101209
100510716	100506388	20101209
100510717	220974	20101209
100510718	8686	20101209
100510721	3885	20101209
100510722	100129227	20101209
100510723	644915	20101209
100510724	647094	20101209
100510725	100132565	20101209
100510731	100131603	20101209
100510732	642574	20101209
100510734	390904	20101209
100510735	401911	20101209
100510736	253272	20101209
100510737	6645	20101209
100510738	5175	20101209
100510739	54022	20101209
100510740	654485	20101209
100510743	246785	20101209
100529150	646960	20111224
100529225	1778	20130124
100533616	401957	20110407
100533617	401957	20110407
100533623	729960	20120201
100533645	100419912	20120608
100533647	100419985	20110819
100533656	100131031	20110622
100533657	554236	20120201
100533680	643827	20110806
100533687	389000	20110806
100533694	727991	20110809
100533698	100421008	20110819
100533700	644768	20120202
100533715	1090	20120608
100533724	440482	20110914
100533726	391267	20111214
100533747	100421484	20110805
100533797	100507674	20120615
100533841	100421816	20110702
100534624	107604627	20170516
100631240	100129696	20110806
100631244	100533639	20110914
100631245	100419912	20110914
100631246	7617	20120201
100631256	100421008	20110914
100631257	644768	20110914
100631259	1090	20110914
100631264	100421816	20110914
100631293	100533884	20110914
100631294	100533885	20110914
100631295	100533887	20110914
100631296	100533889	20110914
100631297	100533890	20110914
100631298	100533892	20110914
100631303	100533893	20110914
100631304	100533894	20110914
100631305	100533895	20110914
100631306	100533896	20110914
100631307	100533897	20110914
100631308	100533898	20110914
100631312	100533899	20110914
100631313	100533900	20110914
100631314	100533901	20110914
100631315	100533902	20110914
100631316	100533903	20110914
100631317	100533904	20110914
100631324	100533905	20110914
100631325	100533906	20110914
100631326	100533907	20110914
100631327	100533908	20110914
100631328	100533909	20110914
100631329	100533910	20110914
100631331	100533911	20110914
100631332	100533912	20110914
100631333	100533913	20110914
100631334	100533914	20110914
100631335	100533915	20110914
100631336	100533916	20110914
100631338	100533918	20110914
100631339	100533919	20110914
100631340	100533920	20110914
100631341	100533921	20110914
100631342	100533922	20110914
100631347	100533923	20110914
100631348	100533924	20110914
100631349	100533925	20110914
100631350	100533926	20110914
100631351	100533927	20110914
100631352	100533928	20110914
100631353	100533929	20110914
100631355	100533930	20110914
100631356	100533931	20110914
100631357	100533932	20110914
100631358	100533937	20110914
100631359	100533938	20110914
100631360	100533939	20110914
100631361	100533940	20110914
100631362	100533941	20110914
100631363	100533942	20110914
100631364	100533943	20110914
100631365	100533944	20110914
100631366	100533945	20110914
100631367	100533946	20110914
100631368	100533947	20110914
100631369	100533948	20110914
100631377	101928673	20140911
100642177	100874497	20120607
100652729	442442	20120726
100652752	100289574	20131210
100652763	100131802	20120726
100652766	667	20130323
100652767	319089	20120726
100652771	100287102	20120119
100652773	442442	20140412
100652789	9910	20110825
100652799	441081	20121103
100652802	401258	20120403
100652812	100859926	20120726
100652815	342184	20110826
100652827	667	20120414
100652836	644623	20120726
100652860	319089	20120925
100652874	100505641	20120203
100652888	100507419	20111006
100652891	101926917	20120209
100652892	100507419	20111006
100652910	643699	20120726
100652926	440944	20120410
100652945	729218	20120726
100652946	283463	20110906
100652949	727957	20120726
100652970	392843	20120202
100652979	340895	20121214
100652986	439957	20120616
100652996	29940	20120405
100653025	100129800	20120726
100653028	644253	20120726
100653035	100652976	20120726
100653038	664701	20120726
100653044	100421130	20140206
100653046	100288687	20140509
100653048	3810	20140206
100653051	11025	20120726
100653056	728488	20130816
100653068	553128	20140206
100653070	11026	20120726
100653071	10491	20140206
100653075	100652758	20120726
100653081	100653005	20120726
100653085	114780	20120726
100653087	100652954	20120726
100653091	101926917	20130711
100653092	100652991	20120726
100653093	319089	20120726
100653095	3768	20120726
100653102	100652823	20120726
100653103	319089	20120726
100653105	100653021	20120726
100653111	100652794	20120726
100653112	266722	20120726
100653115	401258	20120726
100653118	100652834	20120726
100653119	100652732	20120726
100653121	100652774	20120726
100653123	100652775	20120726
100653124	100652976	20120726
100653125	100652796	20120726
100653126	100652909	20120726
100653127	100652900	20120726
100653128	100652911	20120726
100653139	100652969	20120726
100653140	100652853	20120726
100653143	100652908	20120726
100653145	100652857	20120726
100653148	100652807	20120726
100653155	100652739	20120726
100653158	100652883	20120726
100653161	100652894	20120726
100653166	100132352	20140206
100653168	342184	20120925
100653173	100652772	20120726
100653177	100652759	20120726
100653180	100652901	20120726
100653183	100652791	20120726
100653185	100652768	20120726
100653188	100652928	20120726
100653193	727768	20120315
100653194	10326	20140206
100653198	100652999	20120726
100653199	100652997	20120726
100653201	100652801	20120726
100653202	100652736	20120726
100653208	100653000	20120726
100653210	28914	20120726
100653216	340895	20120726
100653219	100131802	20120726
100653223	100652960	20120726
100653228	100652782	20120726
100653230	100652929	20120726
100653232	100652835	20110923
100653234	283463	20120726
100653240	100652939	20120726
100653241	729218	20120726
100653242	100653020	20120726
100653244	113878	20120726
100653248	100652902	20120726
100653249	100652740	20120726
100653250	100288019	20120726
100653253	100652930	20120726
100653260	100859926	20120726
100653262	100652927	20120726
100653264	100652988	20120726
100653271	100653022	20120726
100653272	100652933	20120726
100653285	100652994	20120726
100653286	1646	20121102
100653289	100652792	20120726
100653290	100652985	20120726
100653291	100652778	20120726
100653292	283755	20130816
100653295	100131984	20130816
100653299	100652770	20120726
100653300	100652955	20120726
100653301	340371	20120726
100653306	100652741	20120726
100653315	100652730	20120726
100653317	100652865	20120726
100653321	100652856	20120726
100653327	64682	20120726
100653328	100652943	20120726
100653333	100652749	20120726
100653334	150472	20130816
100653339	728056	20120726
100653341	57666	20120726
100653345	100652829	20120726
100653347	100134822	20120726
100653376	3735	20130724
100653386	3386	20120404
100653387	6775	20120404
100653397	100996569	20130305
100736409	649352	20120303
100736410	402329	20120303
100750330	6785	20150430
100820764	51741	20140514
100856797	7434	20120404
100861437	83871	20161210
100861438	57704	20141126
100861591	101927288	20130830
100862678	107986136	20170118
100862849	780897	20120405
100873152	101929222	20130907
100873167	619349	20140509
100873929	105379054	20161013
100873936	105376946	20150513
100873959	101929559	20140101
100873999	100873998	20140107
100874000	100129480	20140125
100874026	101929716	20130831
100874046	105377446	20170427
100874049	729041	20180320
100874062	101927465	20140507
100874099	101927249	20140619
100874132	101927440	20170428
100874133	144920	20140513
100874134	105370208	20170428
100874140	101928616	20140509
100874148	647166	20130418
100874149	101926930	20130905
100874163	107984009	20170428
100874171	1910	20130419
100874174	107984570	20170428
100874177	643365	20141126
100874181	90627	20140509
100874215	101929198	20140619
100874265	1130	20130420
100874277	107986233	20170428
100874285	3084	20140624
100874328	105374251	20170501
100874329	105372799	20170501
100874335	83943	20141125
100874357	101927547	20140104
100874368	107984540	20170502
100874496	1578	20150122
100887069	100873793	20130827
100887823	57465	20140128
100967225	8038	20140109
100996296	150165	20140206
100996326	166994	20140206
100996332	83723	20140805
100996369	26220	20140211
100996381	9534	20130709
100996382	100289533	20130816
100996387	107986730	20180323
100996390	642968	20140206
100996396	9719	20140206
100996402	51427	20130831
100996403	105369296	20140125
100996407	441242	20130816
100996420	101927579	20170118
100996439	643699	20131218
100996441	102723968	20121027
100996452	653082	20130321
100996454	255180	20121102
100996457	100506753	20141024
100996464	100287515	20130816
100996497	375513	20140801
100996515	440049	20140206
100996516	54507	20130831
100996528	100507419	20130628
100996535	10865	20150315
100996536	667	20130323
100996575	25832	20130521
100996591	755	20121010
100996596	100500901	20130816
100996602	100129869	20150315
100996607	729900	20121102
100996634	221262	20171202
100996642	728407	20130816
100996646	646383	20150315
100996657	10772	20140412
100996668	6935	20150315
100996705	1590	20121102
100996706	3124	20121102
100996708	3123	20121102
100996718	390174	20130620
100996725	653505	20140206
100996726	100132306	20140206
100996733	100996712	20121208
100996743	3809	20140206
100996744	645142	20121102
100996755	100996292	20121102
100996759	100288142	20121102
100996761	653513	20150930
100996762	83901	20130816
100996770	105369166	20160609
100996774	256949	20121102
100996779	283788	20140206
100996796	347127	20140206
100996801	28454	20121102
100996803	727764	20140206
100996808	102723316	20150315
100996825	728056	20140206
100996826	100293211	20130816
100996829	442415	20121102
100996836	100996622	20121102
100996841	440905	20121102
100996848	84443	20130816
100996849	727768	20140206
100996855	642826	20121102
100996858	101930022	20140206
100996871	100132678	20121102
100996874	100125392	20130816
100996883	727768	20121102
100996884	100216479	20130816
100996893	100996711	20121102
100996900	101060118	20130816
100996909	102724642	20150315
100996916	101928999	20131228
100996921	729974	20121102
100996926	286573	20130816
101056723	101927074	20130831
101059911	4586	20130619
101059922	7554	20130816
101059925	101928095	20150315
101059936	105376781	20160609
101059947	729218	20130709
101059957	319089	20140206
101059970	8497	20130816
101059980	149013	20130816
101059984	342184	20130329
101060011	392843	20130828
101060069	84859	20130101
101060092	4360	20130327
101060101	653567	20130327
101060107	221078	20140605
101060117	319089	20130816
101060137	102724014	20150315
101060138	100131017	20130621
101060139	101928755	20140206
101060153	84675	20150315
101060163	340895	20140228
101060175	256158	20140206
101060177	55762	20160609
101060184	729668	20130816
101060196	101060006	20140206
101060202	400818	20130816
101060203	643909	20140206
101060204	729299	20130816
101060205	729453	20140206
101060208	541465	20140206
101060210	728911	20140206
101060217	101060711	20140206
101060221	100996517	20130816
101060230	4111	20140206
101060231	158511	20130816
101060234	1527	20140206
101060238	149013	20130511
101060241	100130018	20130816
101060246	100505879	20130622
101060247	51463	20130816
101060252	654483	20130816
101060277	100129933	20150315
101060294	102724742	20160609
101060309	100996517	20140206
101060312	100996716	20130816
101060315	100996717	20130816
101060317	649201	20130816
101060320	100133122	20140206
101060322	646127	20160609
101060325	101060227	20130816
101060339	84809	20150315
101060344	9659	20130816
101060345	148741	20130816
101060348	101060212	20130816
101060353	653513	20130816
101060360	388210	20130816
101060361	94025	20130816
101060362	100132406	20130816
101060367	100510707	20130816
101060368	441098	20150315
101060372	2330	20130816
101060384	729587	20140206
101060388	730257	20130816
101060393	9284	20130816
101060396	102723626	20130816
101060397	441058	20130816
101060402	2703	20130816
101060403	101060376	20130816
101060404	642441	20130816
101060408	100505524	20130816
101060409	200035	20130816
101060410	641298	20130816
101060412	339044	20140206
101060421	414060	20140206
101060422	8515	20130816
101060425	644634	20130816
101060429	339039	20160609
101060431	10401	20130816
101060434	728734	20140206
101060439	643752	20130816
101060446	5540	20130716
101060456	100996723	20130816
101060457	728929	20140206
101060459	613038	20130816
101060460	10623	20130816
101060462	100996760	20130816
101060463	100996724	20130816
101060468	728929	20130816
101060470	100996736	20130816
101060471	440434	20130816
101060472	400892	20130816
101060478	27246	20130816
101060479	100289290	20130816
101060486	100127949	20130816
101060487	284615	20130816
101060489	729873	20130816
101060490	729057	20130816
101060493	100132352	20130816
101060500	780780	20130816
101060503	10628	20130816
101060510	100271479	20150315
101060523	101927222	20150315
101060526	10160	20140109
101060546	100130876	20150315
101060550	100132630	20140206
101060564	23117	20140206
101060567	8799	20130816
101060568	100996741	20130816
101060570	29904	20130816
101060571	101928999	20130430
101060576	613037	20130816
101060578	653510	20150315
101060582	728989	20130816
101060586	100996712	20121208
101060590	100996732	20130816
101060591	389741	20130816
101060594	644060	20130816
101060598	28908	20130816
101060599	729299	20130816
101060601	9557	20130816
101060605	100996753	20130816
101060607	644945	20130816
101060608	644131	20130816
101060612	100420024	20130816
101060614	100132330	20130816
101060615	503639	20130816
101060621	441332	20150315
101060622	57876	20130816
101060629	11126	20130816
101060633	28892	20130816
101060642	441904	20130816
101060643	391171	20130816
101060647	28889	20130816
101060648	100128772	20130816
101060656	728833	20130816
101060662	729732	20130816
101060663	101060213	20130816
101060664	647135	20130816
101060671	100288562	20130816
101060672	25832	20130816
101060677	100996713	20130816
101060681	7148	20130816
101060683	388677	20130816
101060686	100996712	20121208
101060690	729461	20130816
101060692	149013	20130816
101060713	391092	20130816
101060714	6818	20130816
101060715	101060219	20130816
101060724	101059923	20130816
101060729	548593	20130816
101060730	100996335	20130816
101060731	101929190	20140206
101060737	101060280	20130816
101060740	4584	20130816
101060744	101060239	20130816
101060754	100293534	20140206
101060756	115948	20130816
101060768	100996699	20140206
101060769	727764	20140206
101060780	100288806	20140206
101060793	101929603	20140206
101060794	220594	20140206
101060814	101929923	20140206
101060829	774	20130816
101060830	101060280	20130816
101060853	100288774	20130816
101060868	100132166	20130816
101154645	100419743	20140614
101180898	105372556	20170511
101234260	83636	20141126
101447997	101954277	20140614
101447998	26860	20140614
101805489	7626	20140131
101901830	101929423	20131224
101926894	101926918	20150315
101926912	81624	20150315
101926919	100506457	20140107
101926936	101926918	20150315
101926961	101926941	20140606
101926972	348120	20150315
101926980	100287497	20160421
101926981	101928070	20140206
101926990	101926971	20140131
101926991	101929800	20140610
101926999	7180	20150315
101927002	137682	20150315
101927004	4124	20131219
101927016	647264	20180329
101927028	100506826	20140617
101927030	105374748	20160609
101927035	114794	20140208
101927036	124783	20140206
101927041	3781	20150630
101927054	441124	20140430
101927064	202915	20140206
101927068	100289279	20140206
101927091	283682	20140501
101927105	101927126	20150315
101927106	101927084	20140206
101927121	105370259	20160609
101927127	9615	20150315
101927147	4705	20160405
101927154	105369309	20160609
101927170	101927151	20140221
101927181	55501	20170513
101927184	100507487	20140827
101927187	84289	20160817
101927192	644192	20140805
101927205	400499	20150315
101927212	51397	20150315
101927218	401647	20130907
101927225	105377161	20160609
101927236	285362	20140206
101927260	541471	20160405
101927261	7444	20140108
101927270	388572	20150315
101927271	11138	20150315
101927287	729993	20150315
101927294	27296	20140206
101927303	101927280	20131120
101927343	100499183	20131224
101927371	23268	20150315
101927395	101927351	20150315
101927408	162282	20140206
101927458	23266	20140709
101927462	161	20140206
101927470	728763	20140206
101927515	80313	20140206
101927520	57234	20140412
101927527	102724431	20150315
101927530	4586	20140206
101927563	101060091	20140107
101927578	51112	20150315
101927658	440295	20140412
101927662	101927628	20150315
101927675	102724404	20150315
101927714	2055	20140206
101927732	102723741	20150315
101927739	101927669	20140206
101927743	101927769	20140104
101927747	80154	20140206
101927757	105372061	20160609
101927758	84775	20140206
101927773	103695366	20150315
101927775	348645	20140208
101927776	101927602	20140206
101927782	643327	20140206
101927784	642402	20140412
101927794	101927768	20140822
101927799	348645	20150315
101927800	85363	20150315
101927810	100129940	20140516
101927836	101927815	20140726
101927874	5915	20160401
101927887	101927865	20140111
101927912	389072	20140206
101927927	728095	20131220
101927965	9227	20140827
101927981	100507195	20140516
101927985	642633	20131210
101927991	101927960	20150315
101927998	388289	20160609
101928013	8412	20160609
101928023	101927980	20130906
101928029	58486	20140529
101928061	27230	20150315
101928082	284948	20150315
101928086	101928062	20140516
101928090	65003	20140602
101928094	100422558	20160301
101928097	1002	20140206
101928130	439949	20140812
101928157	100130268	20150315
101928159	93654	20131228
101928164	100507308	20131228
101928170	375748	20140322
101928178	10428	20150315
101928182	105372793	20160609
101928189	57035	20160331
101928198	9848	20140828
101928220	642574	20150315
101928221	100506901	20150315
101928224	79370	20140104
101928239	388795	20150315
101928250	101928278	20160609
101928261	101060026	20150315
101928282	388795	20150315
101928293	91748	20140115
101928301	101060026	20140206
101928302	4281	20140131
101928328	100287290	20140206
101928330	727925	20150315
101928342	5336	20140309
101928367	283310	20150315
101928375	23510	20140228
101928379	101928344	20140206
101928407	100132541	20140612
101928410	51352	20140530
101928430	103695433	20150315
101928431	101928462	20150315
101928434	199692	20140223
101928454	6256	20140206
101928481	347442	20160609
101928497	101928524	20140206
101928503	374286	20130913
101928520	101928545	20140206
101928538	146664	20150315
101928542	84765	20140225
101928544	728407	20140206
101928549	10813	20150315
101928564	286464	20150201
101928577	401475	20131213
101928593	286464	20150201
101928619	388662	20140206
101928620	54766	20150315
101928641	55769	20150315
101928642	9750	20131105
101928665	100421577	20140522
101928667	116984	20160609
101928676	10296	20150315
101928690	5519	20150315
101928691	729444	20140206
101928703	90768	20140830
101928709	23118	20140823
101928712	101928767	20140206
101928714	594	20170629
101928717	6573	20150315
101928742	105377871	20160609
101928749	100506127	20130907
101928757	4360	20130907
101928758	101928722	20150315
101928772	79883	20140206
101928785	100506564	20150315
101928789	11262	20150315
101928799	653567	20130907
101928803	105369250	20150315
101928805	22859	20150130
101928822	100287722	20140913
101928825	100144603	20140211
101928831	401357	20150123
101928852	124411	20150315
101928862	114044	20140213
101928871	144535	20140206
101928905	101928877	20140830
101928926	7608	20170912
101928930	101928906	20140206
101928938	347731	20140401
101928945	57004	20171026
101928956	100505710	20140206
101928962	120406	20160609
101928965	11068	20140401
101928966	100996350	20140206
101928976	101929008	20150315
101928980	102157400	20140206
101928981	56994	20160609
101928990	643255	20140206
101929005	56994	20160609
101929016	101930091	20150315
101929029	101929054	20140206
101929030	391552	20140206
101929036	5053	20170810
101929038	101929008	20150315
101929040	102723468	20150315
101929049	101929009	20140206
101929112	414245	20151218
101929118	55008	20140830
101929149	22852	20150315
101929171	101929257	20140206
101929186	56967	20130907
101929189	84858	20140606
101929228	102723803	20150315
101929246	100996428	20150315
101929250	8633	20160609
101929271	100507053	20140610
101929274	388210	20140206
101929292	101927468	20140206
101929304	92017	20151003
101929311	101927584	20140206
101929324	256880	20140909
101929325	284561	20160609
101929327	91646	20150315
101929336	55183	20150315
101929339	51427	20130831
101929342	101929315	20140206
101929345	79104	20140206
101929346	1432	20150315
101929354	102723750	20150315
101929362	728855	20140412
101929369	79104	20170228
101929379	83853	20141025
101929382	6019	20150315
101929385	100128537	20150315
101929404	101929423	20131224
101929436	100507651	20140610
101929438	100132057	20140611
101929456	79623	20150315
101929481	10301	20131228
101929496	79027	20140206
101929502	101060170	20140206
101929503	10301	20131228
101929514	101929485	20150315
101929525	101060691	20140606
101929537	729444	20140206
101929545	728488	20150315
101929553	25801	20140206
101929571	51193	20150315
101929573	728506	20151117
101929585	100507420	20140613
101929587	101927777	20140815
101929605	647208	20160609
101929606	100506299	20140107
101929616	642477	20140206
101929619	101929580	20150315
101929629	101929603	20140206
101929647	101929580	20150315
101929666	101929713	20150315
101929668	100507419	20140703
101929676	729218	20131228
101929687	84250	20150315
101929689	102723886	20150315
101929712	729218	20131228
101929728	339665	20160105
101929735	105370401	20170630
101929739	101929761	20140206
101929758	101929709	20140820
101929763	100506047	20160609
101929794	728855	20140206
101929797	101929603	20140206
101929807	104355426	20150315
101929809	11025	20140206
101929810	728506	20140206
101929824	101929819	20140301
101929831	146713	20180329
101929832	8924	20150315
101929834	728317	20140206
101929840	100874226	20150315
101929841	102724625	20150315
101929842	643834	20150315
101929847	388152	20140206
101929848	100861541	20140206
101929849	613038	20150315
101929850	101928670	20140206
101929855	102724851	20150315
101929857	100526830	20150315
101929859	101928114	20150315
101929864	548593	20150315
101929868	162699	20140206
101929869	100289279	20140206
101929874	414761	20140206
101929877	283897	20140206
101929880	23475	20150315
101929884	729468	20140206
101929885	100271259	20150315
101929886	103344932	20150315
101929889	6693	20150315
101929890	101929733	20140206
101929904	101927067	20140206
101929905	100132541	20140206
101929910	613037	20150315
101929913	101929490	20150315
101929916	440300	20140206
101929924	101928095	20160609
101929925	100132352	20140206
101929928	101926993	20160609
101929930	101928055	20150315
101929931	101927724	20140206
101929933	664701	20140206
101929942	285965	20140206
101929946	220930	20170824
101929956	389756	20140206
101929960	100129777	20150315
101929968	100874499	20140206
101929978	441744	20140206
101929985	399666	20140206
101930001	727957	20140206
101930005	643198	20140206
101930007	100874068	20150315
101930031	105377617	20160609
101930033	727677	20140429
101930035	728339	20150315
101930039	101927984	20140206
101930043	101929682	20140206
101930044	101929860	20150315
101930052	11209	20150315
101930054	101060632	20140206
101930060	728138	20140206
101930065	642389	20140206
101930070	101927737	20150315
101930076	644881	20140206
101930078	106481728	20160609
101930080	353512	20160609
101930083	653082	20140206
101930087	101927748	20140206
101930088	101929108	20140206
101930089	102724584	20150315
101930102	389906	20140206
101930106	101927126	20150315
101930113	101926922	20140206
101930127	388572	20160609
101930130	101930131	20150315
101930131	105376781	20180403
101930132	101060118	20160609
101930135	102546298	20140206
101930139	649305	20140206
101930140	403323	20150315
101930153	101930171	20150315
101930155	647507	20140206
101930157	283755	20140206
101930163	100419714	20150315
101930173	199882	20140206
101930177	441124	20140206
101930234	220930	20140206
101930244	101930114	20140206
101930245	399939	20140206
101930271	26095	20140206
101930274	101929882	20140206
101930280	101929028	20140206
101930283	101930091	20140206
101930289	101929733	20140206
101930305	51559	20150315
101930311	101927652	20140206
101930327	101929866	20140206
101930332	441204	20160101
101930337	101929844	20140206
101930345	101929989	20140206
101930357	58504	20150315
101930365	101929953	20140206
101930379	101928422	20140206
101930380	101929108	20140206
101930384	101929418	20150315
